"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"658","WBGene00044066","Y40B1B.3","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxb-66 is enriched in the hypodermis and the pharynx based on microarray and tiling array studies\; is affected by several genes including clk-1, pgl-1, and sma-2 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including hydrogen sulfide, 1-methylnicotinamide, and methylmercuric chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: F-box associated domain, type 2."
"659","WBGene00044081","D1086.11","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","D1086.11 is enriched in dopaminergic neurons, the germ line, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including let-7, gld-1, and hsf-1 based on RNA-seq, proteomic, microarray, and tiling array studies\; is affected by six chemicals including Ethanol, Rotenone, and manganese chloride based on RNA-seq and microarray studies."
"660","WBGene00044376","Y49F6B.12","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y49F6B.12 is enriched in dopaminergic neurons, the amphid sheath cell, the cephalic sheath cell, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on tiling array, microarray, and RNA-seq studies\; is affected by methylmercury hydroxide, Tunicamycin, and manganese chloride based on RNA-seq and microarray studies."
"661","WBGene00044436","Y47G6A.31","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y47G6A.31 is enriched in the DA neuron, the VA neuron, and the germ line based on tiling array and RNA-seq studies\; is affected by several genes including clk-1, fog-2, and pgl-1 based on RNA-seq and microarray studies\; is affected by hydrogen sulfide, Rotenone, and Alovudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Zinc finger, RING-type and Zinc finger, RING\/FYVE\/PHD-type."
"662","WBGene00044526","T28A11.22","Unassigned","Unassigned","Unassigned","T28A11.22 is affected by several genes including daf-2, npr-1, and pgl-1 based on RNA-seq and microarray studies\; is affected by five chemicals including hydrogen sulfide, Mianserin, and bisphenol S based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Ubiquitin domain and Ubiquitin-like domain superfamily."
"663","WBGene00044683","C36E6.8","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C36E6.8 is enriched in the amphid sheath cell based on RNA-seq studies\; is affected by several genes including eat-2, npr-1, and bar-1 based on RNA-seq and microarray studies\; is affected by six chemicals including Ethanol, nicotinic acid, and Rotenone based on RNA-seq and microarray studies."
"664","WBGene00044692","F12E12.8","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxb-91 is enriched in the NSM, the hypodermis, the intestine, and the pharyngeal muscle cell based on tiling array studies\; is affected by several genes including glp-1, skn-1, and elt-2 based on RNA-seq and microarray studies\; is affected by Mianserin based on RNA-seq studies\; is predicted to encode a protein with the following domain: F-box associated domain, type 2."
"665","WBGene00044693","F12E12.9","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxb-92 is affected by several genes including pgl-1, sma-4, and glh-1 based on tiling array, RNA-seq, and microarray studies\; is affected by indole, Alovudine, and stavudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: F-box associated domain, type 2."
"666","WBGene00044694","F12E12.10","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxb-90 is affected by several genes including unc-75, ubc-9, and mir-35 based on tiling array, microarray, and RNA-seq studies\; is affected by five chemicals including hydrogen sulfide, Rotenone, and Mianserin based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: F-box associated domain, type 2."
"667","WBGene00044702","F46C3.4","Pseudogene","Pseudogene","Pseudogene","F46C3.4 is enriched in the RID and the germ line based on RNA-seq studies\; is affected by several genes including clk-1, npr-1, and pgl-1 based on RNA-seq, microarray, and tiling array studies\; is affected by Rotenone, stavudine, and Zidovudine based on RNA-seq studies."
"668","WBGene00044725","R11G1.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","R11G1.7 is enriched in dopaminergic neurons, the Z1, the Z4, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, clk-1, and pgl-1 based on microarray and RNA-seq studies\; is affected by eight chemicals including hydrogen sulfide, 1-methylnicotinamide, and Mianserin based on microarray and RNA-seq studies."
"669","WBGene00045239","Y49E10.29","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y49E10.29 is affected by several genes including daf-16, daf-2, and glp-1 based on RNA-seq studies\; is affected by five chemicals including Ethanol, manganese chloride, and D-glucose based on RNA-seq and microarray studies."
"670","WBGene00045246","C29E4.15","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C29E4.15 is enriched in several tissues, including the Z1.p, the Z4.a, the hypodermis, the nervous system, and the reproductive system based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-12, and pgl-1 based on RNA-seq and microarray studies\; is affected by four chemicals including Rotenone, Mianserin, and Alovudine based on RNA-seq studies."
"671","WBGene00045261","H29C22.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","H29C22.1 is enriched in dopaminergic neurons, the cephalic sheath cell, the germ line, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, glp-1, and skn-1 based on tiling array, RNA-seq, and microarray studies\; is affected by seven chemicals including 1-methylnicotinamide, Rotenone, and D-glucose based on RNA-seq and microarray studies."
"672","WBGene00045268","H01M10.3","Unassigned","Unassigned","Unassigned: TransThyretin-Related family domain","ttr-42 is enriched in the cephalic sheath cell and the germ line based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, hsf-1, and eat-2 based on RNA-seq and microarray studies\; is affected by four chemicals including Rotenone, D-glucose, and Zidovudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Transthyretin-like superfamily."
"673","WBGene00045291","F23D12.10","Unassigned","Unassigned","Unassigned","F23D12.10 is enriched in the Z1.p, the Z4.a, the reproductive system, and the somatic gonad precursor based on RNA-seq studies\; is affected by several genes including clk-1, isp-1, and sma-4 based on RNA-seq and microarray studies\; is affected by five chemicals including methylmercury hydroxide, D-glucose, and stavudine based on RNA-seq and microarray studies."
"674","WBGene00045394","ZK813.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZK813.7 is enriched in dopaminergic neurons, the cephalic sheath cell, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including glp-1, dpy-10, and hsf-1 based on RNA-seq, tiling array, and microarray studies\; is affected by five chemicals including Ethanol, Rotenone, and Heme based on RNA-seq and microarray studies."
"675","WBGene00045411","C25F9.11","Unassigned","Unassigned","Unassigned","C25F9.11 is enriched in dopaminergic neurons, the OLL, and the PVD based on tiling array studies\; is affected by several genes including daf-16, hsf-1, and clk-1 based on tiling array, RNA-seq, and microarray studies\; is affected by seven chemicals including Ethanol, Nitric Oxide, and D-glucose based on RNA-seq and microarray studies."
"676","WBGene00045416","Y37H2A.14","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y37H2A.14 is enriched in the intestine based on tiling array studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on proteomic, RNA-seq, and microarray studies\; is affected by sixteen chemicals including methylmercury hydroxide, 1-methylnicotinamide, and Rotenone based on RNA-seq and microarray studies."
"677","WBGene00045434","Y95D11A.3","Unassigned","Unassigned","Unassigned","Y95D11A.3 is enriched in the body wall muscle cell, the germ line, and the intestine based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including sir-2.1, pgl-1, and sma-2 based on RNA-seq and microarray studies\; is affected by manganese chloride and Zidovudine based on RNA-seq studies."
"678","WBGene00045457","F33H12.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F33H12.7 is enriched in dopaminergic neurons and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including glp-1, skn-1, and let-60 based on tiling array, RNA-seq, and microarray studies\; is affected by nine chemicals including tryptophan, methylmercury hydroxide, and 1-methylnicotinamide based on microarray and RNA-seq studies."
"679","WBGene00077531","F40G9.15","Unassigned","Unassigned","Unassigned: membrane spanning domain","F40G9.15 is enriched in the hypodermis and the male based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-2, clk-1, and sir-2.1 based on tiling array, RNA-seq, and microarray studies\; is affected by four chemicals including 1-methylnicotinamide, Mianserin, and multi-walled carbon nanotube based on RNA-seq studies\; is predicted to encode a protein with the following domain: 7TM GPCR, serpentine receptor class z (Srz)."
"680","WBGene00077607","T10C6.16","Unassigned","Unassigned","Unassigned","T10C6.16 is enriched in the NSM and the germ line based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, lin-35, and pgl-1 based on RNA-seq and microarray studies\; is affected by Colistin, allantoin, and Sirolimus based on microarray studies."
"681","WBGene00077691","T06E4.14","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T06E4.14 is enriched in the hypodermis, the intestine, and the pharyngeal muscle cell based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, skn-1, and daf-12 based on tiling array, RNA-seq, and microarray studies\; is affected by eleven chemicals including Ethanol, methylmercury hydroxide, and 1-methylnicotinamide based on RNA-seq and microarray studies."
