"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"1288","WBGene00022419","Y102A11A.9","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y102A11A.9 is enriched in the coelomocyte, the intestine, and the nervous system based on tiling array and RNA-seq studies\; is affected by several genes including hsf-1, lin-35, and pgl-1 based on microarray and RNA-seq studies\; is affected by six chemicals including methylmercuric chloride, D-glucopyranose, and Cadmium Chloride based on microarray and RNA-seq studies."
"1289","WBGene00022423","Y104H12A.1","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-41 is an ortholog of human NR2C1 (nuclear receptor subfamily 2 group C member 1) and NR2C2 (nuclear receptor subfamily 2 group C member 2)\; is predicted to have DNA-binding activity transcription factor activity, sequence-specific DNA binding activity, and zinc ion binding activity\; is expressed in several tissues, including the alimentary system, the excretory cell, the hypodermis, the nervous system, and the vulva."
"1290","WBGene00022467","Y119C1B.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y119C1B.1 is enriched in several tissues, including the Z1.p, the Z4.a, the alimentary system, the male distal tip cell, and the nervous system based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, clk-1, and eat-2 based on tiling array, microarray, and RNA-seq studies\; is affected by seven chemicals including methylmercuric chloride, manganese chloride, and D-glucose based on microarray and RNA-seq studies."
"1291","WBGene00022478","Y119D3A.3","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-35 is enriched in the PLM and the muscle cell based on RNA-seq studies\; is affected by several genes including clk-1, lin-35, and dpy-7 based on microarray, tiling array, and RNA-seq studies\; is affected by four chemicals including methylmercuric chloride, multi-walled carbon nanotube, and Sodium Chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and F-box-like domain superfamily."
"1292","WBGene00022479","Y119D3A.4","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-36 is enriched in the AVA based on tiling array studies\; is affected by several genes including daf-2, eat-2, and lin-35 based on microarray, tiling array, and RNA-seq studies\; is affected by four chemicals including methylmercuric chloride, Sodium Chloride, and Microcystin-LR based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and F-box-like domain superfamily."
"1293","WBGene00022485","Y119D3B.7","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-63 is enriched in the OLL, the PVD, the Z1, the Z4, and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by methylmercuric chloride and Sirolimus based on microarray studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and F-box-like domain superfamily."
"1294","WBGene00022487","Y119D3B.9","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-21 is enriched in the OLL, the PVD, and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, let-60, and clk-1 based on microarray and RNA-seq studies\; is affected by five chemicals including 1-methylnicotinamide, Rotenone, and Zidovudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Domain of unknown function DUF38, Caenorhabditis species."
"1295","WBGene00022504","ZC13.3","Unassigned","Unassigned","Unassigned","mam-1 is affected by several genes including daf-16, daf-12, and hsf-1 based on RNA-seq and microarray studies\; is affected by eight chemicals including 1-methylnicotinamide, methylmercuric chloride, and stavudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: MAM domain and Concanavalin A-like lectin\/glucanase domain superfamily."
"1296","WBGene00022517","ZC123.1","Unassigned","Unassigned","Unassigned","ZC123.1 is expressed in the hypodermis."
"1297","WBGene00022538","ZC190.4","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: unassigned","ZC190.4 is an ortholog of human SAMD4A (sterile alpha motif domain containing 4A) and SAMD4B\; human SAMD4A exhibits translation repressor activity."
"1298","WBGene00022545","ZC196.1","Pseudogene","Pseudogene","Pseudogene","ZC196.1 is enriched in the OLL and the PVD based on microarray studies\; is affected by several genes including daf-16, daf-2, and age-1 based on microarray, tiling array, and RNA-seq studies\; is affected by stavudine and Colistin based on RNA-seq and microarray studies."
"1299","WBGene00022562","ZC204.12","Unassigned","Unassigned","Unassigned","ZC204.12 is expressed in head neurons and the pharynx."
"1300","WBGene00022569","ZC239.6","Transmembrane transport","Transmembrane transport: potassium channel","Transmembrane transport: potassium channel","ZC239.6 is an ortholog of human KCTD13, KCNRG, and KCTD10 (potassium channel tetramerization domain containing 10)\; human KCTD13 exhibits GTP-Rho binding activity and identical protein binding activity."
"1301","WBGene00022570","ZC239.12","Transmembrane transport","Transmembrane transport: potassium channel","Transmembrane transport: potassium channel","sdz-35 is an ortholog of human KCTD10 (potassium channel tetramerization domain containing 10), KCTD13, and TNFAIP1 (TNF alpha induced protein 1)\; human KCTD13 exhibits GTP-Rho binding activity and identical protein binding activity."
"1302","WBGene00022572","ZC239.14","Transmembrane transport","Transmembrane transport: potassium channel","Transmembrane transport: potassium channel","ZC239.14 is an ortholog of human KCTD10 (potassium channel tetramerization domain containing 10), KCTD13, and TNFAIP1 (TNF alpha induced protein 1)\; human KCTD13 exhibits GTP-Rho binding activity and identical protein binding activity."
"1303","WBGene00022591","ZC328.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","cuti-1 localizes to the cytoplasm\; is expressed in anus, the excretory pore, the hypodermis, and the vulva."
"1304","WBGene00022611","ZC449.1","Unassigned","Unassigned","Unassigned","ZC449.1 is enriched in several tissues, including the germline precursor cell, the hypodermis, the muscle cell, and the nervous system based on microarray and tiling array studies\; is affected by several genes including daf-16, daf-12, and clk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including methylmercury hydroxide, Alovudine, and stavudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: PAN\/Apple domain."
"1305","WBGene00022628","ZC513.3","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","ZC513.3 is enriched in the male based on RNA-seq studies\; is affected by several genes including let-60, eat-2, and npr-1 based on microarray, RNA-seq, and tiling array studies\; is affected by twelve chemicals including methylmercuric chloride, manganese chloride, and D-glucose based on microarray and RNA-seq studies."
"1306","WBGene00022643","ZK6.8","Transmembrane transport","Transmembrane transport: major facilitator","Transmembrane transport: major facilitator","ZK6.8 is an ortholog of human MFSD11\; is predicted to encode a protein with the following domains: Ion channel regulatory protein, UNC-93 and MFS transporter superfamily."
"1307","WBGene00022649","ZK84.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZK84.1 is enriched in the germ line based on proteomic studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, proteomic, tiling array, and RNA-seq studies\; is affected by sixteen chemicals including hydrogen sulfide, Rotenone, and sodium arsenite based on microarray and RNA-seq studies."
"1308","WBGene00022679","ZK180.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZK180.5 is enriched in several tissues, including the DA neuron, the alimentary system, the hypodermis, and the somatic gonad precursor based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and age-1 based on microarray, quantitative PCR, tiling array, proteomic, and RNA-seq studies\; is affected by twenty chemicals including hydrogen sulfide, 1-methylnicotinamide, and nicotinic acid based on microarray and RNA-seq studies."
"1309","WBGene00022680","ZK180.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZK180.6 is enriched in the DA neuron, the OLL, the PLM, and the PVD based on microarray and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, proteomic, and RNA-seq studies\; is affected by fourteen chemicals including hydrogen sulfide, Nitric Oxide, and methylmercury hydroxide based on microarray and RNA-seq studies."
"1310","WBGene00022705","ZK354.2","Cytoskeleton","Cytoskeleton: microtubule","Cytoskeleton: microtubule: tau tubulin kinase","ZK354.2 is an ortholog of human CTD-2116N17.1, TTBK1 (tau tubulin kinase 1), and TTBK2\; is predicted to have ATP binding activity and protein kinase activity."
"1311","WBGene00022706","ZK354.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZK354.3 is enriched in the DA neuron, the VA neuron, the germ line, and the muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including hsf-1, clk-1, and sir-2.1 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including Ethanol, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies."
"1312","WBGene00022707","ZK354.6","Cytoskeleton","Cytoskeleton: microtubule","Cytoskeleton: microtubule: tau tubulin kinase","ZK354.6 is an ortholog of human CTD-2116N17.1, TTBK1 (tau tubulin kinase 1), and TTBK2\; is predicted to have ATP binding activity and protein serine\/threonine kinase activity."
"1313","WBGene00022709","ZK354.8","Signaling","Signaling: phosphatase","Signaling: phosphatase: Y ","ZK354.8 is predicted to have protein tyrosine phosphatase activity."
"1314","WBGene00022763","ZK546.7","Pseudogene","Pseudogene","Pseudogene","ZK546.7 is enriched in the NSM and the male based on tiling array and RNA-seq studies\; is affected by several genes including eat-2, sir-2.1, and npr-1 based on microarray and RNA-seq studies\; is affected by six chemicals including Ethanol, methylmercuric chloride, and manganese chloride based on RNA-seq and microarray studies."
"1315","WBGene00022816","ZK783.1","Extracellular material","Extracellular material: matrix","Extracellular material: matrix","fbn-1 is an ortholog of human FBN3, STAB1 (stabilin 1), and STAB2 (stabilin 2)\; is predicted to have calcium ion binding activity."
"1316","WBGene00022847","ZK1055.6","Unassigned","Unassigned","Unassigned","ZK1055.6 is enriched in the coelomocyte, the intestine, the nervous system, the sensillum, and the somatic gonad precursor based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-2, glp-1, and dpy-10 based on microarray and RNA-seq studies\; is affected by eight chemicals including aldicarb, methylmercuric chloride, and Zidovudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Conserved hypothetical protein CHP02231."
